# Miriade.ephemcc.results
# Request:
# targetType: Planet, targetNumber: 8, targetName: Neptune, Diameter: 49244.00 km, Orbital period: 6.01823000E+04 d, Time_Scale: UTC, Planetary_Theory: INPOP13C, Coordinates: Ecliptic, frameType: Astrometric J2000, frameCentre: Heliocenter
# Nb rows: 3650
Target, Date, Longitude ("d:m:s"), Latitude ("d:m:s"), Distance (au), H
Neptune,   2018-03-14T00:00:00.00, 343 44 45.0267, -00 56 14.7263,   29.943503834,  -6.87
Neptune,   2018-03-15T00:00:00.00, 343 45  6.7190, -00 56 15.2956,   29.943486575,  -6.87
Neptune,   2018-03-16T00:00:00.00, 343 45 28.4113, -00 56 15.8648,   29.943469321,  -6.87
Neptune,   2018-03-17T00:00:00.00, 343 45 50.1038, -00 56 16.4341,   29.943452073,  -6.87
Neptune,   2018-03-18T00:00:00.00, 343 46 11.7963, -00 56 17.0032,   29.943434831,  -6.87
Neptune,   2018-03-19T00:00:00.00, 343 46 33.4889, -00 56 17.5724,   29.943417594,  -6.87
Neptune,   2018-03-20T00:00:00.00, 343 46 55.1816, -00 56 18.1415,   29.943400364,  -6.87
Neptune,   2018-03-21T00:00:00.00, 343 47 16.8744, -00 56 18.7105,   29.943383139,  -6.87
Neptune,   2018-03-22T00:00:00.00, 343 47 38.5673, -00 56 19.2796,   29.943365920,  -6.87
Neptune,   2018-03-23T00:00:00.00, 343 48  0.2602, -00 56 19.8486,   29.943348707,  -6.87
Neptune,   2018-03-24T00:00:00.00, 343 48 21.9533, -00 56 20.4175,   29.943331500,  -6.87
Neptune,   2018-03-25T00:00:00.00, 343 48 43.6464, -00 56 20.9864,   29.943314298,  -6.87
Neptune,   2018-03-26T00:00:00.00, 343 49  5.3396, -00 56 21.5553,   29.943297103,  -6.87
Neptune,   2018-03-27T00:00:00.00, 343 49 27.0329, -00 56 22.1242,   29.943279914,  -6.87
Neptune,   2018-03-28T00:00:00.00, 343 49 48.7262, -00 56 22.6930,   29.943262730,  -6.87
Neptune,   2018-03-29T00:00:00.00, 343 50 10.4197, -00 56 23.2618,   29.943245553,  -6.87
Neptune,   2018-03-30T00:00:00.00, 343 50 32.1132, -00 56 23.8305,   29.943228381,  -6.87
Neptune,   2018-03-31T00:00:00.00, 343 50 53.8068, -00 56 24.3992,   29.943211216,  -6.87
Neptune,   2018-04-01T00:00:00.00, 343 51 15.5005, -00 56 24.9679,   29.943194056,  -6.87
Neptune,   2018-04-02T00:00:00.00, 343 51 37.1943, -00 56 25.5365,   29.943176902,  -6.87
Neptune,   2018-04-03T00:00:00.00, 343 51 58.8882, -00 56 26.1051,   29.943159755,  -6.87
Neptune,   2018-04-04T00:00:00.00, 343 52 20.5821, -00 56 26.6737,   29.943142613,  -6.87
Neptune,   2018-04-05T00:00:00.00, 343 52 42.2762, -00 56 27.2422,   29.943125477,  -6.87
Neptune,   2018-04-06T00:00:00.00, 343 53  3.9703, -00 56 27.8107,   29.943108348,  -6.87
Neptune,   2018-04-07T00:00:00.00, 343 53 25.6645, -00 56 28.3792,   29.943091224,  -6.87
Neptune,   2018-04-08T00:00:00.00, 343 53 47.3588, -00 56 28.9476,   29.943074106,  -6.87
Neptune,   2018-04-09T00:00:00.00, 343 54  9.0532, -00 56 29.5160,   29.943056995,  -6.87
Neptune,   2018-04-10T00:00:00.00, 343 54 30.7476, -00 56 30.0843,   29.943039889,  -6.87
Neptune,   2018-04-11T00:00:00.00, 343 54 52.4422, -00 56 30.6526,   29.943022789,  -6.87
Neptune,   2018-04-12T00:00:00.00, 343 55 14.1368, -00 56 31.2209,   29.943005696,  -6.87
Neptune,   2018-04-13T00:00:00.00, 343 55 35.8316, -00 56 31.7891,   29.942988608,  -6.87
Neptune,   2018-04-14T00:00:00.00, 343 55 57.5264, -00 56 32.3573,   29.942971527,  -6.87
Neptune,   2018-04-15T00:00:00.00, 343 56 19.2213, -00 56 32.9255,   29.942954451,  -6.87
Neptune,   2018-04-16T00:00:00.00, 343 56 40.9163, -00 56 33.4936,   29.942937382,  -6.87
Neptune,   2018-04-17T00:00:00.00, 343 57  2.6113, -00 56 34.0617,   29.942920318,  -6.87
Neptune,   2018-04-18T00:00:00.00, 343 57 24.3065, -00 56 34.6298,   29.942903261,  -6.87
Neptune,   2018-04-19T00:00:00.00, 343 57 46.0017, -00 56 35.1978,   29.942886210,  -6.87
Neptune,   2018-04-20T00:00:00.00, 343 58  7.6971, -00 56 35.7658,   29.942869165,  -6.87
Neptune,   2018-04-21T00:00:00.00, 343 58 29.3925, -00 56 36.3337,   29.942852126,  -6.87
Neptune,   2018-04-22T00:00:00.00, 343 58 51.0880, -00 56 36.9016,   29.942835093,  -6.87
Neptune,   2018-04-23T00:00:00.00, 343 59 12.7836, -00 56 37.4695,   29.942818066,  -6.87
Neptune,   2018-04-24T00:00:00.00, 343 59 34.4793, -00 56 38.0373,   29.942801046,  -6.87
Neptune,   2018-04-25T00:00:00.00, 343 59 56.1751, -00 56 38.6052,   29.942784031,  -6.87
Neptune,   2018-04-26T00:00:00.00, 344  0 17.8709, -00 56 39.1729,   29.942767023,  -6.87
Neptune,   2018-04-27T00:00:00.00, 344  0 39.5669, -00 56 39.7407,   29.942750021,  -6.87
Neptune,   2018-04-28T00:00:00.00, 344  1  1.2629, -00 56 40.3083,   29.942733025,  -6.87
Neptune,   2018-04-29T00:00:00.00, 344  1 22.9590, -00 56 40.8760,   29.942716035,  -6.87
Neptune,   2018-04-30T00:00:00.00, 344  1 44.6553, -00 56 41.4436,   29.942699051,  -6.87
Neptune,   2018-05-01T00:00:00.00, 344  2  6.3516, -00 56 42.0112,   29.942682073,  -6.87
Neptune,   2018-05-02T00:00:00.00, 344  2 28.0480, -00 56 42.5788,   29.942665102,  -6.87
Neptune,   2018-05-03T00:00:00.00, 344  2 49.7445, -00 56 43.1463,   29.942648136,  -6.87
Neptune,   2018-05-04T00:00:00.00, 344  3 11.4410, -00 56 43.7138,   29.942631177,  -6.87
Neptune,   2018-05-05T00:00:00.00, 344  3 33.1377, -00 56 44.2812,   29.942614224,  -6.87
Neptune,   2018-05-06T00:00:00.00, 344  3 54.8345, -00 56 44.8486,   29.942597277,  -6.87
Neptune,   2018-05-07T00:00:00.00, 344  4 16.5313, -00 56 45.4160,   29.942580336,  -6.87
Neptune,   2018-05-08T00:00:00.00, 344  4 38.2282, -00 56 45.9833,   29.942563402,  -6.87
Neptune,   2018-05-09T00:00:00.00, 344  4 59.9253, -00 56 46.5506,   29.942546473,  -6.87
Neptune,   2018-05-10T00:00:00.00, 344  5 21.6224, -00 56 47.1179,   29.942529551,  -6.87
Neptune,   2018-05-11T00:00:00.00, 344  5 43.3196, -00 56 47.6851,   29.942512634,  -6.87
Neptune,   2018-05-12T00:00:00.00, 344  6  5.0169, -00 56 48.2523,   29.942495724,  -6.87
Neptune,   2018-05-13T00:00:00.00, 344  6 26.7143, -00 56 48.8194,   29.942478820,  -6.87
Neptune,   2018-05-14T00:00:00.00, 344  6 48.4118, -00 56 49.3866,   29.942461922,  -6.87
Neptune,   2018-05-15T00:00:00.00, 344  7 10.1094, -00 56 49.9536,   29.942445030,  -6.87
Neptune,   2018-05-16T00:00:00.00, 344  7 31.8071, -00 56 50.5207,   29.942428144,  -6.87
Neptune,   2018-05-17T00:00:00.00, 344  7 53.5048, -00 56 51.0877,   29.942411264,  -6.87
Neptune,   2018-05-18T00:00:00.00, 344  8 15.2027, -00 56 51.6547,   29.942394390,  -6.87
Neptune,   2018-05-19T00:00:00.00, 344  8 36.9006, -00 56 52.2216,   29.942377522,  -6.87
Neptune,   2018-05-20T00:00:00.00, 344  8 58.5987, -00 56 52.7885,   29.942360660,  -6.87
Neptune,   2018-05-21T00:00:00.00, 344  9 20.2968, -00 56 53.3554,   29.942343804,  -6.87
Neptune,   2018-05-22T00:00:00.00, 344  9 41.9951, -00 56 53.9222,   29.942326954,  -6.87
Neptune,   2018-05-23T00:00:00.00, 344 10  3.6934, -00 56 54.4890,   29.942310110,  -6.87
Neptune,   2018-05-24T00:00:00.00, 344 10 25.3918, -00 56 55.0557,   29.942293272,  -6.87
Neptune,   2018-05-25T00:00:00.00, 344 10 47.0903, -00 56 55.6224,   29.942276440,  -6.87
Neptune,   2018-05-26T00:00:00.00, 344 11  8.7889, -00 56 56.1891,   29.942259613,  -6.87
Neptune,   2018-05-27T00:00:00.00, 344 11 30.4876, -00 56 56.7558,   29.942242793,  -6.87
Neptune,   2018-05-28T00:00:00.00, 344 11 52.1864, -00 56 57.3224,   29.942225978,  -6.87
Neptune,   2018-05-29T00:00:00.00, 344 12 13.8853, -00 56 57.8890,   29.942209169,  -6.87
Neptune,   2018-05-30T00:00:00.00, 344 12 35.5843, -00 56 58.4555,   29.942192366,  -6.87
Neptune,   2018-05-31T00:00:00.00, 344 12 57.2834, -00 56 59.0220,   29.942175569,  -6.87
Neptune,   2018-06-01T00:00:00.00, 344 13 18.9826, -00 56 59.5885,   29.942158778,  -6.87
Neptune,   2018-06-02T00:00:00.00, 344 13 40.6818, -00 57  0.1549,   29.942141993,  -6.87
Neptune,   2018-06-03T00:00:00.00, 344 14  2.3812, -00 57  0.7213,   29.942125214,  -6.87
Neptune,   2018-06-04T00:00:00.00, 344 14 24.0806, -00 57  1.2876,   29.942108440,  -6.87
Neptune,   2018-06-05T00:00:00.00, 344 14 45.7802, -00 57  1.8540,   29.942091673,  -6.87
Neptune,   2018-06-06T00:00:00.00, 344 15  7.4798, -00 57  2.4203,   29.942074911,  -6.87
Neptune,   2018-06-07T00:00:00.00, 344 15 29.1796, -00 57  2.9865,   29.942058156,  -6.87
Neptune,   2018-06-08T00:00:00.00, 344 15 50.8794, -00 57  3.5527,   29.942041407,  -6.87
Neptune,   2018-06-09T00:00:00.00, 344 16 12.5793, -00 57  4.1189,   29.942024664,  -6.87
Neptune,   2018-06-10T00:00:00.00, 344 16 34.2794, -00 57  4.6850,   29.942007927,  -6.87
Neptune,   2018-06-11T00:00:00.00, 344 16 55.9795, -00 57  5.2511,   29.941991196,  -6.87
Neptune,   2018-06-12T00:00:00.00, 344 17 17.6797, -00 57  5.8172,   29.941974471,  -6.87
Neptune,   2018-06-13T00:00:00.00, 344 17 39.3800, -00 57  6.3833,   29.941957753,  -6.87
Neptune,   2018-06-14T00:00:00.00, 344 18  1.0804, -00 57  6.9493,   29.941941040,  -6.87
Neptune,   2018-06-15T00:00:00.00, 344 18 22.7809, -00 57  7.5152,   29.941924334,  -6.87
Neptune,   2018-06-16T00:00:00.00, 344 18 44.4816, -00 57  8.0811,   29.941907634,  -6.87
Neptune,   2018-06-17T00:00:00.00, 344 19  6.1823, -00 57  8.6470,   29.941890940,  -6.87
Neptune,   2018-06-18T00:00:00.00, 344 19 27.8831, -00 57  9.2129,   29.941874253,  -6.87
Neptune,   2018-06-19T00:00:00.00, 344 19 49.5840, -00 57  9.7787,   29.941857571,  -6.87
Neptune,   2018-06-20T00:00:00.00, 344 20 11.2850, -00 57 10.3445,   29.941840895,  -6.87
Neptune,   2018-06-21T00:00:00.00, 344 20 32.9861, -00 57 10.9103,   29.941824225,  -6.87
Neptune,   2018-06-22T00:00:00.00, 344 20 54.6874, -00 57 11.4760,   29.941807562,  -6.87
Neptune,   2018-06-23T00:00:00.00, 344 21 16.3887, -00 57 12.0416,   29.941790904,  -6.87
Neptune,   2018-06-24T00:00:00.00, 344 21 38.0901, -00 57 12.6073,   29.941774251,  -6.87
Neptune,   2018-06-25T00:00:00.00, 344 21 59.7916, -00 57 13.1729,   29.941757605,  -6.87
Neptune,   2018-06-26T00:00:00.00, 344 22 21.4933, -00 57 13.7385,   29.941740964,  -6.87
Neptune,   2018-06-27T00:00:00.00, 344 22 43.1950, -00 57 14.3040,   29.941724329,  -6.87
Neptune,   2018-06-28T00:00:00.00, 344 23  4.8969, -00 57 14.8695,   29.941707700,  -6.87
Neptune,   2018-06-29T00:00:00.00, 344 23 26.5988, -00 57 15.4350,   29.941691076,  -6.87
Neptune,   2018-06-30T00:00:00.00, 344 23 48.3009, -00 57 16.0004,   29.941674458,  -6.87
Neptune,   2018-07-01T00:00:00.00, 344 24 10.0030, -00 57 16.5658,   29.941657845,  -6.87
Neptune,   2018-07-02T00:00:00.00, 344 24 31.7053, -00 57 17.1311,   29.941641237,  -6.87
Neptune,   2018-07-03T00:00:00.00, 344 24 53.4077, -00 57 17.6964,   29.941624634,  -6.87
Neptune,   2018-07-04T00:00:00.00, 344 25 15.1101, -00 57 18.2617,   29.941608037,  -6.87
Neptune,   2018-07-05T00:00:00.00, 344 25 36.8127, -00 57 18.8270,   29.941591445,  -6.87
Neptune,   2018-07-06T00:00:00.00, 344 25 58.5154, -00 57 19.3922,   29.941574858,  -6.87
Neptune,   2018-07-07T00:00:00.00, 344 26 20.2182, -00 57 19.9574,   29.941558276,  -6.87
Neptune,   2018-07-08T00:00:00.00, 344 26 41.9211, -00 57 20.5225,   29.941541699,  -6.87
Neptune,   2018-07-09T00:00:00.00, 344 27  3.6241, -00 57 21.0876,   29.941525127,  -6.87
Neptune,   2018-07-10T00:00:00.00, 344 27 25.3273, -00 57 21.6527,   29.941508560,  -6.87
Neptune,   2018-07-11T00:00:00.00, 344 27 47.0305, -00 57 22.2177,   29.941491997,  -6.87
Neptune,   2018-07-12T00:00:00.00, 344 28  8.7338, -00 57 22.7827,   29.941475439,  -6.87
Neptune,   2018-07-13T00:00:00.00, 344 28 30.4373, -00 57 23.3476,   29.941458886,  -6.87
Neptune,   2018-07-14T00:00:00.00, 344 28 52.1408, -00 57 23.9125,   29.941442337,  -6.87
Neptune,   2018-07-15T00:00:00.00, 344 29 13.8445, -00 57 24.4774,   29.941425793,  -6.87
Neptune,   2018-07-16T00:00:00.00, 344 29 35.5482, -00 57 25.0423,   29.941409253,  -6.87
Neptune,   2018-07-17T00:00:00.00, 344 29 57.2521, -00 57 25.6071,   29.941392718,  -6.87
Neptune,   2018-07-18T00:00:00.00, 344 30 18.9561, -00 57 26.1718,   29.941376187,  -6.87
Neptune,   2018-07-19T00:00:00.00, 344 30 40.6602, -00 57 26.7366,   29.941359660,  -6.87
Neptune,   2018-07-20T00:00:00.00, 344 31  2.3644, -00 57 27.3013,   29.941343137,  -6.87
Neptune,   2018-07-21T00:00:00.00, 344 31 24.0687, -00 57 27.8659,   29.941326619,  -6.87
Neptune,   2018-07-22T00:00:00.00, 344 31 45.7731, -00 57 28.4306,   29.941310104,  -6.87
Neptune,   2018-07-23T00:00:00.00, 344 32  7.4777, -00 57 28.9952,   29.941293593,  -6.87
Neptune,   2018-07-24T00:00:00.00, 344 32 29.1823, -00 57 29.5597,   29.941277087,  -6.87
Neptune,   2018-07-25T00:00:00.00, 344 32 50.8870, -00 57 30.1242,   29.941260584,  -6.87
Neptune,   2018-07-26T00:00:00.00, 344 33 12.5919, -00 57 30.6887,   29.941244084,  -6.87
Neptune,   2018-07-27T00:00:00.00, 344 33 34.2968, -00 57 31.2531,   29.941227589,  -6.87
Neptune,   2018-07-28T00:00:00.00, 344 33 56.0019, -00 57 31.8176,   29.941211097,  -6.87
Neptune,   2018-07-29T00:00:00.00, 344 34 17.7071, -00 57 32.3819,   29.941194609,  -6.87
Neptune,   2018-07-30T00:00:00.00, 344 34 39.4124, -00 57 32.9463,   29.941178124,  -6.87
Neptune,   2018-07-31T00:00:00.00, 344 35  1.1178, -00 57 33.5105,   29.941161642,  -6.87
Neptune,   2018-08-01T00:00:00.00, 344 35 22.8233, -00 57 34.0748,   29.941145164,  -6.87
Neptune,   2018-08-02T00:00:00.00, 344 35 44.5289, -00 57 34.6390,   29.941128689,  -6.87
Neptune,   2018-08-03T00:00:00.00, 344 36  6.2346, -00 57 35.2032,   29.941112218,  -6.87
Neptune,   2018-08-04T00:00:00.00, 344 36 27.9404, -00 57 35.7674,   29.941095749,  -6.87
Neptune,   2018-08-05T00:00:00.00, 344 36 49.6464, -00 57 36.3315,   29.941079284,  -6.87
Neptune,   2018-08-06T00:00:00.00, 344 37 11.3524, -00 57 36.8955,   29.941062821,  -6.87
Neptune,   2018-08-07T00:00:00.00, 344 37 33.0586, -00 57 37.4596,   29.941046362,  -6.87
Neptune,   2018-08-08T00:00:00.00, 344 37 54.7648, -00 57 38.0236,   29.941029905,  -6.87
Neptune,   2018-08-09T00:00:00.00, 344 38 16.4712, -00 57 38.5875,   29.941013451,  -6.87
Neptune,   2018-08-10T00:00:00.00, 344 38 38.1777, -00 57 39.1515,   29.940997000,  -6.87
Neptune,   2018-08-11T00:00:00.00, 344 38 59.8842, -00 57 39.7153,   29.940980552,  -6.87
Neptune,   2018-08-12T00:00:00.00, 344 39 21.5909, -00 57 40.2792,   29.940964106,  -6.87
Neptune,   2018-08-13T00:00:00.00, 344 39 43.2977, -00 57 40.8430,   29.940947663,  -6.87
Neptune,   2018-08-14T00:00:00.00, 344 40  5.0046, -00 57 41.4068,   29.940931222,  -6.87
Neptune,   2018-08-15T00:00:00.00, 344 40 26.7116, -00 57 41.9705,   29.940914784,  -6.87
Neptune,   2018-08-16T00:00:00.00, 344 40 48.4187, -00 57 42.5342,   29.940898348,  -6.87
Neptune,   2018-08-17T00:00:00.00, 344 41 10.1259, -00 57 43.0979,   29.940881914,  -6.87
Neptune,   2018-08-18T00:00:00.00, 344 41 31.8333, -00 57 43.6615,   29.940865482,  -6.87
Neptune,   2018-08-19T00:00:00.00, 344 41 53.5407, -00 57 44.2251,   29.940849053,  -6.87
Neptune,   2018-08-20T00:00:00.00, 344 42 15.2482, -00 57 44.7887,   29.940832626,  -6.87
Neptune,   2018-08-21T00:00:00.00, 344 42 36.9558, -00 57 45.3522,   29.940816200,  -6.87
Neptune,   2018-08-22T00:00:00.00, 344 42 58.6636, -00 57 45.9157,   29.940799777,  -6.87
Neptune,   2018-08-23T00:00:00.00, 344 43 20.3714, -00 57 46.4791,   29.940783356,  -6.87
Neptune,   2018-08-24T00:00:00.00, 344 43 42.0793, -00 57 47.0425,   29.940766936,  -6.87
Neptune,   2018-08-25T00:00:00.00, 344 44  3.7874, -00 57 47.6059,   29.940750519,  -6.87
Neptune,   2018-08-26T00:00:00.00, 344 44 25.4955, -00 57 48.1692,   29.940734104,  -6.87
Neptune,   2018-08-27T00:00:00.00, 344 44 47.2038, -00 57 48.7325,   29.940717690,  -6.87
Neptune,   2018-08-28T00:00:00.00, 344 45  8.9121, -00 57 49.2958,   29.940701278,  -6.87
Neptune,   2018-08-29T00:00:00.00, 344 45 30.6205, -00 57 49.8590,   29.940684868,  -6.87
Neptune,   2018-08-30T00:00:00.00, 344 45 52.3291, -00 57 50.4222,   29.940668460,  -6.87
Neptune,   2018-08-31T00:00:00.00, 344 46 14.0377, -00 57 50.9853,   29.940652053,  -6.87
Neptune,   2018-09-01T00:00:00.00, 344 46 35.7464, -00 57 51.5484,   29.940635649,  -6.87
Neptune,   2018-09-02T00:00:00.00, 344 46 57.4553, -00 57 52.1115,   29.940619246,  -6.87
Neptune,   2018-09-03T00:00:00.00, 344 47 19.1642, -00 57 52.6745,   29.940602846,  -6.87
Neptune,   2018-09-04T00:00:00.00, 344 47 40.8732, -00 57 53.2375,   29.940586447,  -6.87
Neptune,   2018-09-05T00:00:00.00, 344 48  2.5824, -00 57 53.8005,   29.940570050,  -6.87
Neptune,   2018-09-06T00:00:00.00, 344 48 24.2916, -00 57 54.3634,   29.940553655,  -6.87
Neptune,   2018-09-07T00:00:00.00, 344 48 46.0009, -00 57 54.9263,   29.940537262,  -6.87
Neptune,   2018-09-08T00:00:00.00, 344 49  7.7103, -00 57 55.4891,   29.940520871,  -6.87
Neptune,   2018-09-09T00:00:00.00, 344 49 29.4198, -00 57 56.0519,   29.940504483,  -6.87
Neptune,   2018-09-10T00:00:00.00, 344 49 51.1294, -00 57 56.6147,   29.940488096,  -6.87
Neptune,   2018-09-11T00:00:00.00, 344 50 12.8391, -00 57 57.1774,   29.940471711,  -6.87
Neptune,   2018-09-12T00:00:00.00, 344 50 34.5490, -00 57 57.7401,   29.940455328,  -6.87
Neptune,   2018-09-13T00:00:00.00, 344 50 56.2588, -00 57 58.3028,   29.940438947,  -6.87
Neptune,   2018-09-14T00:00:00.00, 344 51 17.9688, -00 57 58.8654,   29.940422568,  -6.87
Neptune,   2018-09-15T00:00:00.00, 344 51 39.6789, -00 57 59.4280,   29.940406191,  -6.87
Neptune,   2018-09-16T00:00:00.00, 344 52  1.3891, -00 57 59.9906,   29.940389816,  -6.87
Neptune,   2018-09-17T00:00:00.00, 344 52 23.0994, -00 58  0.5531,   29.940373443,  -6.87
Neptune,   2018-09-18T00:00:00.00, 344 52 44.8098, -00 58  1.1156,   29.940357072,  -6.87
Neptune,   2018-09-19T00:00:00.00, 344 53  6.5203, -00 58  1.6780,   29.940340703,  -6.87
Neptune,   2018-09-20T00:00:00.00, 344 53 28.2308, -00 58  2.2404,   29.940324335,  -6.87
Neptune,   2018-09-21T00:00:00.00, 344 53 49.9415, -00 58  2.8028,   29.940307969,  -6.87
Neptune,   2018-09-22T00:00:00.00, 344 54 11.6523, -00 58  3.3651,   29.940291605,  -6.87
Neptune,   2018-09-23T00:00:00.00, 344 54 33.3631, -00 58  3.9274,   29.940275243,  -6.87
Neptune,   2018-09-24T00:00:00.00, 344 54 55.0741, -00 58  4.4896,   29.940258883,  -6.87
Neptune,   2018-09-25T00:00:00.00, 344 55 16.7851, -00 58  5.0519,   29.940242524,  -6.87
Neptune,   2018-09-26T00:00:00.00, 344 55 38.4963, -00 58  5.6140,   29.940226167,  -6.87
Neptune,   2018-09-27T00:00:00.00, 344 56  0.2075, -00 58  6.1762,   29.940209811,  -6.87
Neptune,   2018-09-28T00:00:00.00, 344 56 21.9188, -00 58  6.7383,   29.940193457,  -6.87
Neptune,   2018-09-29T00:00:00.00, 344 56 43.6303, -00 58  7.3004,   29.940177105,  -6.87
Neptune,   2018-09-30T00:00:00.00, 344 57  5.3418, -00 58  7.8624,   29.940160754,  -6.87
Neptune,   2018-10-01T00:00:00.00, 344 57 27.0534, -00 58  8.4244,   29.940144405,  -6.87
Neptune,   2018-10-02T00:00:00.00, 344 57 48.7651, -00 58  8.9863,   29.940128057,  -6.87
Neptune,   2018-10-03T00:00:00.00, 344 58 10.4769, -00 58  9.5482,   29.940111711,  -6.87
Neptune,   2018-10-04T00:00:00.00, 344 58 32.1888, -00 58 10.1101,   29.940095367,  -6.87
Neptune,   2018-10-05T00:00:00.00, 344 58 53.9008, -00 58 10.6720,   29.940079024,  -6.87
Neptune,   2018-10-06T00:00:00.00, 344 59 15.6129, -00 58 11.2338,   29.940062682,  -6.87
Neptune,   2018-10-07T00:00:00.00, 344 59 37.3250, -00 58 11.7955,   29.940046342,  -6.87
Neptune,   2018-10-08T00:00:00.00, 344 59 59.0373, -00 58 12.3573,   29.940030004,  -6.87
Neptune,   2018-10-09T00:00:00.00, 345  0 20.7496, -00 58 12.9190,   29.940013667,  -6.87
Neptune,   2018-10-10T00:00:00.00, 345  0 42.4621, -00 58 13.4806,   29.939997331,  -6.87
Neptune,   2018-10-11T00:00:00.00, 345  1  4.1746, -00 58 14.0422,   29.939980997,  -6.87
Neptune,   2018-10-12T00:00:00.00, 345  1 25.8872, -00 58 14.6038,   29.939964665,  -6.87
Neptune,   2018-10-13T00:00:00.00, 345  1 47.5999, -00 58 15.1653,   29.939948334,  -6.87
Neptune,   2018-10-14T00:00:00.00, 345  2  9.3127, -00 58 15.7269,   29.939932004,  -6.87
Neptune,   2018-10-15T00:00:00.00, 345  2 31.0256, -00 58 16.2883,   29.939915676,  -6.87
Neptune,   2018-10-16T00:00:00.00, 345  2 52.7386, -00 58 16.8497,   29.939899349,  -6.87
Neptune,   2018-10-17T00:00:00.00, 345  3 14.4517, -00 58 17.4111,   29.939883024,  -6.87
Neptune,   2018-10-18T00:00:00.00, 345  3 36.1648, -00 58 17.9725,   29.939866701,  -6.87
Neptune,   2018-10-19T00:00:00.00, 345  3 57.8781, -00 58 18.5338,   29.939850379,  -6.87
Neptune,   2018-10-20T00:00:00.00, 345  4 19.5914, -00 58 19.0951,   29.939834059,  -6.87
Neptune,   2018-10-21T00:00:00.00, 345  4 41.3048, -00 58 19.6563,   29.939817740,  -6.87
Neptune,   2018-10-22T00:00:00.00, 345  5  3.0183, -00 58 20.2175,   29.939801422,  -6.87
Neptune,   2018-10-23T00:00:00.00, 345  5 24.7319, -00 58 20.7787,   29.939785107,  -6.87
Neptune,   2018-10-24T00:00:00.00, 345  5 46.4456, -00 58 21.3398,   29.939768793,  -6.87
Neptune,   2018-10-25T00:00:00.00, 345  6  8.1593, -00 58 21.9009,   29.939752480,  -6.87
Neptune,   2018-10-26T00:00:00.00, 345  6 29.8732, -00 58 22.4619,   29.939736169,  -6.87
Neptune,   2018-10-27T00:00:00.00, 345  6 51.5871, -00 58 23.0230,   29.939719860,  -6.87
Neptune,   2018-10-28T00:00:00.00, 345  7 13.3011, -00 58 23.5839,   29.939703552,  -6.87
Neptune,   2018-10-29T00:00:00.00, 345  7 35.0152, -00 58 24.1449,   29.939687246,  -6.87
Neptune,   2018-10-30T00:00:00.00, 345  7 56.7294, -00 58 24.7058,   29.939670942,  -6.87
Neptune,   2018-10-31T00:00:00.00, 345  8 18.4437, -00 58 25.2666,   29.939654640,  -6.87
Neptune,   2018-11-01T00:00:00.00, 345  8 40.1581, -00 58 25.8275,   29.939638339,  -6.87
Neptune,   2018-11-02T00:00:00.00, 345  9  1.8725, -00 58 26.3882,   29.939622040,  -6.87
Neptune,   2018-11-03T00:00:00.00, 345  9 23.5870, -00 58 26.9490,   29.939605743,  -6.87
Neptune,   2018-11-04T00:00:00.00, 345  9 45.3017, -00 58 27.5097,   29.939589447,  -6.87
Neptune,   2018-11-05T00:00:00.00, 345 10  7.0163, -00 58 28.0704,   29.939573154,  -6.87
Neptune,   2018-11-06T00:00:00.00, 345 10 28.7311, -00 58 28.6310,   29.939556862,  -6.87
Neptune,   2018-11-07T00:00:00.00, 345 10 50.4460, -00 58 29.1916,   29.939540572,  -6.87
Neptune,   2018-11-08T00:00:00.00, 345 11 12.1609, -00 58 29.7522,   29.939524284,  -6.87
Neptune,   2018-11-09T00:00:00.00, 345 11 33.8760, -00 58 30.3127,   29.939507998,  -6.87
Neptune,   2018-11-10T00:00:00.00, 345 11 55.5911, -00 58 30.8732,   29.939491714,  -6.87
Neptune,   2018-11-11T00:00:00.00, 345 12 17.3062, -00 58 31.4336,   29.939475431,  -6.87
Neptune,   2018-11-12T00:00:00.00, 345 12 39.0215, -00 58 31.9940,   29.939459151,  -6.87
Neptune,   2018-11-13T00:00:00.00, 345 13  0.7369, -00 58 32.5544,   29.939442873,  -6.87
